Establishment ID,Email on file,Postal First,Club,Business Building,Small Hotel,Small Restaurant,Large Hotel Chain,Concert Facility,Stadium/Sports Facility,Karaoke Bar,Other,Large Restaurant Chain,Days Since License Effective,Previous Infraction,Current Infraction
426,N,K,0,0,0,1,0,0,0,0,0,0,143,0,0
427,N,M,0,0,0,1,0,0,0,0,0,0,299,0,1
428,Y,L,0,0,0,0,0,0,1,0,0,0,552,0,0
429,N,K,0,0,0,1,0,0,0,0,0,0,51,0,0
430,N,M,0,0,0,0,0,0,1,0,0,0,194,0,1
431,N,L,0,0,0,1,0,0,0,0,0,0,1121,0,0
432,N,L,0,0,0,1,0,0,0,0,0,0,301,0,0
433,N,K,0,0,0,1,0,0,0,0,0,0,406,0,0
434,N,P,0,0,0,1,0,0,0,0,0,0,1221,0,0
435,Y,K,0,0,0,1,0,0,0,0,0,0,1352,0,0
436,N,L,0,0,0,1,0,0,0,0,0,0,703,0,0
437,N,L,0,0,0,1,0,0,0,0,0,0,471,0,0
438,N,M,0,0,0,0,0,0,1,0,0,0,1168,0,1
439,N,M,0,0,0,1,0,0,0,0,0,0,592,0,1
440,N,L,0,0,0,0,0,0,1,0,0,0,95,0,0
441,N,L,0,0,0,1,0,0,0,0,0,0,864,0,0
442,N,P,0,0,0,1,0,0,0,0,0,0,504,0,0
443,N,P,0,0,0,1,0,0,0,0,0,0,1908,0,0
444,N,K,0,0,0,0,0,0,1,0,0,0,764,0,0
445,N,P,0,0,0,1,0,0,0,0,0,0,623,0,0
446,N,N,0,0,0,1,0,0,0,0,0,0,342,0,0
447,N,L,0,0,0,1,0,0,0,0,0,0,1912,0,0
448,N,K,0,0,0,1,0,0,0,0,0,0,94,0,0
449,N,L,0,0,0,0,0,0,1,0,0,0,166,0,0
450,N,K,0,0,0,1,0,0,0,0,0,0,734,0,0
451,N,K,0,0,0,1,0,0,0,0,0,0,304,0,0
452,N,L,0,0,0,1,0,0,0,0,0,0,1822,0,0
453,N,L,0,0,0,1,0,0,0,0,0,0,164,0,0
454,N,N,0,0,0,1,0,0,0,0,0,0,309,0,0
455,N,M,0,0,0,0,0,0,1,0,0,0,338,0,1
456,N,M,0,0,0,1,0,0,0,0,0,0,120,0,1
457,N,L,0,0,0,1,0,0,0,0,0,0,1881,0,0
458,N,M,0,0,0,1,0,0,0,0,0,0,87,0,1
459,N,K,0,0,0,1,0,0,0,0,0,0,69,0,0
460,N,L,0,0,0,1,0,0,0,0,0,0,145,0,0
461,Y,P,0,0,0,1,0,0,0,0,0,0,953,0,0
462,N,K,0,0,0,0,0,0,1,0,0,0,423,0,0
463,N,K,0,0,0,1,0,0,0,0,0,0,583,0,0
464,N,N,0,0,0,1,0,0,0,0,0,0,133,0,0
465,N,L,0,0,0,1,0,0,0,0,0,0,511,0,0
466,N,L,0,0,0,0,0,0,1,0,0,0,365,0,0
467,N,M,0,0,0,1,0,0,0,0,0,0,977,0,1
468,Y,M,0,0,0,1,0,0,0,0,0,0,163,0,1
469,N,N,0,0,0,1,0,0,0,0,0,0,88,0,0
470,N,L,0,0,0,1,0,0,0,0,0,0,30,0,0
471,N,L,0,0,0,1,0,0,0,0,0,0,201,1,0
472,N,L,0,0,0,0,0,0,1,0,0,0,159,0,0
473,N,K,0,0,0,1,0,0,0,0,0,0,544,0,0
474,N,N,0,0,0,0,0,0,1,0,0,0,382,0,0
475,Y,M,0,0,0,1,0,0,0,0,0,0,267,0,1
476,N,K,0,0,0,1,0,0,0,0,0,0,73,0,0
477,N,M,0,0,0,1,0,0,0,0,0,0,1869,0,1
478,N,K,0,0,0,1,0,0,0,0,0,0,933,0,0
479,Y,L,0,0,0,1,0,0,0,0,0,0,832,1,1
480,N,M,0,0,0,1,0,0,0,0,0,0,369,1,1
481,Y,M,0,0,0,1,0,0,0,0,0,0,381,1,1
482,N,M,0,0,0,0,0,0,1,0,0,0,427,1,1
483,N,K,0,0,0,1,0,0,0,0,0,0,1753,1,1
484,N,K,0,0,0,1,0,0,0,0,0,0,1193,1,1
485,Y,K,0,0,0,1,0,0,0,0,0,0,1019,1,1
486,Y,K,0,0,0,1,0,0,0,0,0,0,132,1,1
487,N,L,0,0,0,1,0,0,0,0,0,0,950,1,1
488,N,L,0,0,0,0,0,0,0,1,0,0,968,1,1
489,N,N,0,0,0,1,0,0,0,0,0,0,615,1,1
490,Y,M,0,0,0,0,0,0,1,0,0,0,302,1,1
491,N,P,0,0,0,1,0,0,0,0,0,0,817,1,1
492,N,L,0,0,0,1,0,0,0,0,0,0,1041,1,1
493,N,M,0,0,0,1,0,0,0,0,0,0,302,1,1
494,N,M,0,0,0,1,0,0,0,0,0,0,296,1,1
495,N,M,0,0,0,1,0,0,0,0,0,0,81,0,1
496,Y,M,0,0,0,1,0,0,0,0,0,0,153,0,1
497,N,M,0,0,0,0,0,0,1,0,0,0,767,0,1
498,Y,M,0,0,0,1,0,0,0,0,0,0,79,0,1
499,N,M,0,0,0,1,0,0,0,0,0,0,250,0,1
500,N,K,0,0,0,0,0,0,1,0,0,0,1343,0,0
501,N,L,0,0,0,1,0,0,0,0,0,0,220,0,0
502,N,M,0,0,0,1,0,0,0,0,0,0,1105,0,1
503,N,M,0,0,0,1,0,0,0,0,0,0,70,0,1
504,N,M,0,0,0,0,1,0,0,0,0,0,248,0,1
505,N,M,0,0,0,1,0,0,0,0,0,0,107,0,1
506,N,N,0,0,0,1,0,0,0,0,0,0,558,0,0
507,N,L,0,0,0,1,0,0,0,0,0,0,39,0,0
508,Y,M,0,0,0,1,0,0,0,0,0,0,399,0,1
509,N,M,0,0,0,0,0,0,1,0,0,0,327,0,1
510,N,L,0,0,0,0,0,0,1,0,0,0,35,0,0
511,N,N,0,0,0,1,0,0,0,0,0,0,315,1,1
512,Y,P,0,0,0,1,0,0,0,0,0,0,1879,0,0
513,N,K,0,0,0,1,0,0,0,0,0,0,657,0,0
514,N,L,0,0,0,1,0,0,0,0,0,0,658,0,0
515,N,L,0,0,0,1,0,0,0,0,0,0,206,0,0
516,N,K,0,0,0,1,0,0,0,0,0,0,1067,0,0
517,Y,L,0,0,0,0,0,0,1,0,0,0,1209,0,0
518,Y,M,0,0,0,1,0,0,0,0,0,0,730,0,1
519,N,K,0,0,0,1,0,0,0,0,0,0,177,0,0
520,N,L,0,0,0,1,0,0,0,0,0,0,114,0,0
521,N,K,0,0,0,1,0,0,0,0,0,0,1183,0,0
522,Y,L,0,0,0,0,0,0,0,1,0,0,1101,0,0
523,N,L,0,0,0,1,0,0,0,0,0,0,461,0,0
524,N,M,0,0,0,1,0,0,0,0,0,0,235,0,1
525,N,M,0,0,0,0,0,0,1,0,0,0,999,0,1
526,N,N,0,0,0,1,0,0,0,0,0,0,172,0,0
527,N,M,0,0,0,0,0,0,1,0,0,0,178,0,1
528,Y,M,0,0,0,1,0,0,0,0,0,0,812,0,1
529,N,M,0,0,0,0,0,0,1,0,0,0,529,0,1
530,N,M,0,0,0,1,0,0,0,0,0,0,592,1,1
531,N,N,0,0,0,0,0,0,1,0,0,0,1369,1,0
532,N,N,0,0,0,1,0,0,0,0,0,0,418,0,0
533,N,K,0,0,0,0,1,0,0,0,0,0,321,0,0
534,N,N,0,0,0,1,0,0,0,0,0,0,739,0,0
535,N,N,0,0,0,1,0,0,0,0,0,0,301,0,0
536,N,N,0,0,0,1,0,0,0,0,0,0,1262,0,0
537,N,N,0,0,0,1,0,0,0,0,0,0,1865,0,0
538,N,P,0,0,0,1,0,0,0,0,0,0,1278,0,0
539,N,L,0,0,0,0,0,0,1,0,0,0,207,0,0
540,N,L,0,0,0,0,0,0,1,0,0,0,222,0,0
541,N,N,0,0,0,0,0,0,1,0,0,0,1856,0,0
542,N,K,0,0,0,1,0,0,0,0,0,0,903,0,0
543,N,M,0,0,0,1,0,0,0,0,0,0,330,0,1
544,N,M,0,0,0,1,0,0,0,0,0,0,1263,0,1
545,N,K,0,0,0,1,0,0,0,0,0,0,163,0,0
546,Y,N,0,0,0,1,0,0,0,0,0,0,1916,0,0
547,N,K,0,0,0,0,0,0,1,0,0,0,649,0,0
548,N,K,0,0,0,0,0,0,1,0,0,0,614,0,0
549,N,M,0,0,0,1,0,0,0,0,0,0,242,0,1
550,N,M,0,0,0,1,0,0,0,0,0,0,112,0,1
551,N,L,0,0,0,0,0,0,1,0,0,0,881,0,0
552,N,L,0,0,0,1,0,0,0,0,0,0,195,0,0
553,N,L,0,0,0,1,0,0,0,0,0,0,222,0,0
554,N,K,0,0,0,1,0,0,0,0,0,0,630,0,0
555,N,M,0,0,0,0,0,0,1,0,0,0,242,0,1
556,N,K,0,0,0,1,0,0,0,0,0,0,444,0,0
557,N,M,0,0,0,1,0,0,0,0,0,0,297,0,1
558,N,P,0,0,0,1,0,0,0,0,0,0,61,0,0
559,N,K,0,0,0,1,0,0,0,0,0,0,745,0,0
560,N,M,0,0,0,0,0,0,1,0,0,0,292,0,1
561,N,M,0,0,0,1,0,0,0,0,0,0,876,0,1
562,N,M,0,0,0,1,0,0,0,0,0,0,422,0,1
563,N,N,0,0,0,1,0,0,0,0,0,0,1915,0,0
564,N,L,0,0,0,1,0,0,0,0,0,0,193,0,0
565,N,M,0,0,0,0,0,0,1,0,0,0,73,0,1
566,N,N,1,0,0,0,0,0,0,0,0,0,1910,0,0
567,N,N,0,0,0,1,0,0,0,0,0,0,295,0,0
568,N,N,0,0,0,1,0,0,0,0,0,0,1533,0,0
569,N,M,0,0,0,1,0,0,0,0,0,0,682,0,1
570,N,M,0,0,0,0,0,0,1,0,0,0,1956,0,1
571,N,N,0,0,0,1,0,0,0,0,0,0,1846,0,0
572,Y,K,0,0,0,1,0,0,0,0,0,0,938,0,0
573,N,M,0,0,0,1,0,0,0,0,0,0,1663,0,0
574,N,M,0,0,0,1,0,0,0,0,0,0,94,0,0
575,N,M,0,0,0,1,0,0,0,0,0,0,140,0,0
576,N,P,0,0,0,1,0,0,0,0,0,0,39,0,0
577,N,M,0,0,0,0,0,0,1,0,0,0,191,0,0
578,N,M,0,0,0,0,0,0,0,1,0,0,52,0,0
579,N,M,0,0,0,1,0,0,0,0,0,0,370,0,0
580,N,K,0,0,0,1,0,0,0,0,0,0,1000,0,0
581,N,N,0,0,0,0,0,0,1,0,0,0,929,0,1
582,N,L,0,0,0,1,0,0,0,0,0,0,614,0,0
583,N,K,0,0,0,1,0,0,0,0,0,0,1573,0,0
584,N,L,0,0,0,0,0,0,1,0,0,0,45,0,0
585,N,M,0,0,0,1,0,0,0,0,0,0,332,0,0
586,N,L,0,0,0,1,0,0,0,0,0,0,1212,0,0
587,Y,K,0,0,0,0,0,0,0,1,0,0,607,0,0
588,N,M,0,0,0,1,0,0,0,0,0,0,387,0,0
589,N,P,0,0,0,1,0,0,0,0,0,0,204,0,0
590,N,M,0,0,0,1,0,0,0,0,0,0,495,0,0
591,N,M,0,0,0,1,0,0,0,0,0,0,242,0,0
592,N,M,0,0,0,1,0,0,0,0,0,0,414,0,0
593,N,M,0,0,0,1,0,0,0,0,0,0,468,0,0
594,N,L,0,0,0,1,0,0,0,0,0,0,172,0,0
595,N,M,0,0,0,1,0,0,0,0,0,0,214,0,0
596,N,K,0,0,0,1,0,0,0,0,0,0,761,0,0
597,N,L,0,0,0,1,0,0,0,0,0,0,401,0,0
598,N,N,0,0,0,0,0,0,1,0,0,0,333,0,0
599,Y,M,0,0,0,0,0,0,0,0,0,0,120,1,1
600,N,M,0,0,0,1,0,0,0,0,0,0,66,0,0
601,N,L,0,0,0,0,0,0,1,0,0,0,447,0,0
602,N,M,0,0,0,1,0,0,0,0,0,0,309,0,0
603,N,L,0,0,0,0,0,0,1,0,0,0,240,0,0
604,N,L,0,0,0,0,1,0,0,0,0,0,614,0,0
605,N,L,0,0,0,1,0,0,0,0,0,0,406,0,0
606,N,K,0,0,0,0,0,0,1,0,0,0,901,0,0
607,N,P,0,0,0,1,0,0,0,0,0,0,1316,0,0
608,N,K,0,0,0,0,1,0,0,0,0,0,1884,0,0
609,N,K,0,0,1,0,0,0,0,0,0,0,247,0,0
610,Y,M,0,0,0,1,0,0,0,0,0,0,529,0,0
611,N,K,0,0,0,0,0,0,1,0,0,0,249,0,0
612,N,M,0,0,0,1,0,0,0,0,0,0,733,0,0
613,N,N,0,0,0,0,0,0,1,0,0,0,673,0,0
614,N,L,0,0,0,1,0,0,0,0,0,0,849,0,0
615,N,L,0,0,0,0,0,0,1,0,0,0,202,0,0
616,N,M,0,0,0,0,0,0,1,0,0,0,478,0,0
617,N,M,0,0,0,1,0,0,0,0,0,0,337,0,0
618,N,N,0,0,1,0,0,0,0,0,0,0,617,0,0
619,N,L,0,0,0,1,0,0,0,0,0,0,1777,0,0
620,N,M,0,0,0,1,0,0,0,0,0,0,158,0,0
621,N,L,0,0,0,0,1,0,0,0,0,0,965,0,0
622,N,K,0,0,0,1,0,0,0,0,0,0,192,0,0
623,N,M,0,0,0,0,0,0,1,0,0,0,333,0,0
624,N,M,0,0,0,0,0,0,1,0,0,0,62,0,0
625,N,M,0,0,0,0,0,0,1,0,0,0,250,0,0
626,Y,M,0,0,0,1,0,0,0,0,0,0,234,0,0
627,N,M,0,0,0,1,0,0,0,0,0,0,1211,0,0
628,N,N,0,0,0,0,0,0,1,0,0,0,428,0,0
629,N,L,0,0,0,1,0,0,0,0,0,0,1867,0,0
630,N,M,0,0,0,1,0,0,0,0,0,0,796,0,0
631,N,K,0,0,0,1,0,0,0,0,0,0,412,0,0
632,N,M,0,0,0,0,0,0,0,1,0,0,121,0,0
633,N,L,0,0,0,0,0,0,1,0,0,0,362,0,0
634,N,K,0,0,0,1,0,0,0,0,0,0,1854,0,0
635,N,L,0,0,0,1,0,0,0,0,0,0,1901,0,0
636,N,N,0,0,0,0,0,0,1,0,0,0,88,0,0
637,N,L,0,0,0,0,0,0,1,0,0,0,168,0,0
638,N,N,0,0,0,1,0,0,0,0,0,0,621,0,0
639,N,L,0,0,0,1,0,0,0,0,0,0,242,0,0
640,N,M,0,0,0,1,0,0,0,0,0,0,131,0,0
641,Y,N,0,0,0,0,0,0,1,0,0,0,11,0,0
642,N,K,0,0,0,1,0,0,0,0,0,0,581,0,0
643,N,P,0,0,0,0,0,0,1,0,0,0,269,0,0
644,N,K,0,0,0,1,0,0,0,0,0,0,825,0,0
645,N,K,0,0,0,1,0,0,0,0,0,0,1874,0,0
646,N,N,0,0,0,1,0,0,0,0,0,0,746,0,0
647,Y,M,0,0,0,1,0,0,0,0,0,0,346,0,1
648,N,N,0,0,0,0,0,0,1,0,0,0,958,0,0
649,N,M,0,0,0,1,0,0,0,0,0,0,1865,0,0
650,N,L,0,0,0,1,0,0,0,0,0,0,1063,0,0
651,N,K,0,0,0,1,0,0,0,0,0,0,117,0,0
652,N,L,0,0,0,1,0,0,0,0,0,0,1134,0,0
653,N,N,0,0,0,1,0,0,0,0,0,0,1898,0,0
654,N,N,0,0,0,1,0,0,0,0,0,0,934,1,1
655,N,N,0,0,0,1,0,0,0,0,0,0,1185,1,1
656,Y,M,0,0,0,0,0,0,1,0,0,0,1115,1,1
657,N,N,0,0,0,1,0,0,0,0,0,0,84,1,1
658,Y,L,0,0,0,1,0,0,0,0,0,0,1901,0,0
659,N,N,0,0,0,0,0,0,1,0,0,0,1099,0,0
660,N,P,0,0,0,1,0,0,0,0,0,0,1294,0,0
661,N,P,0,0,1,0,0,0,0,0,0,0,929,0,0
662,N,L,0,0,0,1,0,0,0,0,0,0,890,0,0
663,N,L,0,0,0,0,0,0,1,0,0,0,1167,0,1
664,Y,K,0,0,0,1,0,0,0,0,0,0,1179,0,0
665,N,M,0,0,0,1,0,0,0,0,0,0,304,0,0
666,N,K,0,0,0,1,0,0,0,0,0,0,975,0,0
667,N,K,0,0,0,1,0,0,0,0,0,0,139,0,0
668,Y,L,0,0,0,0,0,0,1,0,0,0,336,0,0
669,N,M,1,0,0,0,0,0,0,0,0,0,723,0,1
670,N,K,0,0,0,1,0,0,0,0,0,0,1838,0,0
671,N,L,0,0,0,0,0,0,1,0,0,0,185,0,0
672,N,M,0,0,0,0,0,0,0,1,0,0,64,0,1
673,N,M,0,0,0,1,0,0,0,0,0,0,985,0,1
674,N,K,0,0,0,1,0,0,0,0,0,0,1882,0,0
675,N,L,0,0,0,1,0,0,0,0,0,0,78,0,0
676,N,L,0,0,0,1,0,0,0,0,0,0,99,0,0
677,N,M,0,0,0,0,0,0,1,0,0,0,64,0,1
678,N,P,0,0,0,1,0,0,0,0,0,0,376,0,0
679,Y,K,0,0,0,1,0,0,0,0,0,0,1841,0,0
680,N,L,0,0,0,0,0,0,1,0,0,0,534,0,0
681,N,M,0,0,0,0,0,0,1,0,0,0,56,0,1
682,N,K,0,0,0,1,0,0,0,0,0,0,430,0,0
683,N,L,0,0,0,1,0,0,0,0,0,0,998,0,0
684,N,N,1,0,0,0,0,0,0,0,0,0,1925,0,0
685,N,N,0,0,0,1,0,0,0,0,0,0,198,0,0
686,N,M,0,0,0,1,0,0,0,0,0,0,830,0,1
687,N,K,0,0,0,1,0,0,0,0,0,0,1011,0,0
688,N,K,0,0,0,1,0,0,0,0,0,0,177,0,0
689,Y,M,0,0,0,0,0,0,1,0,0,0,252,0,1
690,N,M,0,0,0,1,0,0,0,0,0,0,1750,0,1
691,Y,M,0,0,0,0,0,0,1,0,0,0,184,1,1
692,N,L,0,0,0,0,1,0,0,0,0,0,221,0,0
693,N,L,0,0,0,1,0,0,0,0,0,0,58,0,0
694,N,L,0,0,0,0,1,0,0,0,0,0,480,0,0
695,Y,L,0,0,0,1,0,0,0,0,0,0,990,0,0
696,Y,L,0,0,0,1,0,0,0,0,0,0,29,1,0
697,N,M,0,0,0,0,0,0,1,0,0,0,186,0,1
698,Y,M,0,0,0,1,0,0,0,0,0,0,249,1,1
699,N,P,0,0,0,1,0,0,0,0,0,0,232,0,0
700,N,L,0,0,0,0,0,0,1,0,0,0,218,0,0
701,Y,K,0,0,0,1,0,0,0,0,0,0,873,0,0
702,N,M,0,0,0,1,0,0,0,0,0,0,965,0,1
703,N,L,0,0,0,1,0,0,0,0,0,0,189,0,0
704,N,M,0,0,0,1,0,0,0,0,0,0,327,0,1
705,N,P,0,0,0,1,0,0,0,0,0,0,42,0,0
706,N,M,0,0,0,1,0,0,0,0,0,0,971,0,1
707,N,K,0,0,0,1,0,0,0,0,0,0,748,0,0
708,N,M,0,0,0,1,0,0,0,0,0,0,826,0,1
709,Y,M,0,0,0,1,0,0,0,0,0,0,1850,0,1
710,Y,M,0,0,0,1,0,0,0,0,0,0,207,0,1
711,N,K,0,0,1,0,0,0,0,0,0,0,46,0,0
712,Y,K,0,0,0,0,0,0,1,0,0,0,1793,0,0
713,Y,M,0,0,0,1,0,0,0,0,0,0,360,0,1
714,N,L,0,0,0,1,0,0,0,0,0,0,533,0,0
715,N,M,0,0,0,1,0,0,0,0,0,0,687,0,1
716,N,L,0,0,0,1,0,0,0,0,0,0,300,0,0
717,N,L,0,0,0,1,0,0,0,0,0,0,212,0,0
718,N,M,0,0,0,1,0,0,0,0,0,0,147,0,1
719,N,K,0,0,0,1,0,0,0,0,0,0,677,0,0
720,N,M,0,0,0,1,0,0,0,0,0,0,1821,0,1
721,N,L,0,0,0,1,0,0,0,0,0,0,456,0,0
722,N,M,0,0,0,1,0,0,0,0,0,0,60,0,1
723,N,M,0,0,0,1,0,0,0,0,0,0,678,0,1
724,N,K,0,0,0,1,0,0,0,0,0,0,660,0,0
725,N,M,0,0,0,1,0,0,0,0,0,0,70,0,1
726,N,M,0,0,0,1,0,0,0,0,0,0,209,0,1
727,Y,N,0,0,0,1,0,0,0,0,0,0,1911,0,0
728,N,L,0,0,0,1,0,0,0,0,0,0,371,0,0
729,N,L,0,0,0,1,0,0,0,0,0,0,510,0,0
730,N,M,0,0,0,1,0,0,0,0,0,0,400,0,1
731,N,L,0,0,0,0,0,0,1,0,0,0,121,0,0
732,N,M,0,0,0,1,0,0,0,0,0,0,130,0,1
733,Y,L,0,0,0,1,0,0,0,0,0,0,245,1,0
734,Y,M,0,0,0,0,0,0,0,1,0,0,677,1,1
735,N,K,0,0,0,1,0,0,0,0,0,0,1812,0,0
736,N,M,0,0,0,1,0,0,0,0,0,0,1132,0,1
737,N,L,0,0,0,1,0,0,0,0,0,0,351,0,0
738,N,P,0,0,0,1,0,0,0,0,0,0,1043,0,0
739,N,M,0,0,0,0,1,0,0,0,0,0,401,0,1
740,N,L,0,0,0,1,0,0,0,0,0,0,88,0,0
741,N,M,0,0,0,1,0,0,0,0,0,0,150,0,1
742,Y,M,0,0,0,0,0,0,1,0,0,0,992,0,1
743,N,N,0,0,0,1,0,0,0,0,0,0,1780,0,0
744,N,M,0,0,0,1,0,0,0,0,0,0,403,0,1
745,Y,P,0,0,0,1,0,0,0,0,0,0,1839,0,0
746,N,K,0,0,0,1,0,0,0,0,0,0,205,0,0
747,N,N,0,0,0,1,0,0,0,0,0,0,1727,0,0
748,N,M,0,0,0,1,0,0,0,0,0,0,205,0,1
749,N,K,0,0,0,1,0,0,0,0,0,0,191,0,0
750,N,P,0,0,0,1,0,0,0,0,0,0,410,0,0
751,N,M,0,0,0,1,0,0,0,0,0,0,1788,0,1
752,N,L,0,0,0,1,0,0,0,0,0,0,123,0,0
753,N,M,0,0,0,1,0,0,0,0,0,0,638,0,1
754,N,L,0,0,0,1,0,0,0,0,0,0,89,0,0
755,N,P,0,0,0,1,0,0,0,0,0,0,199,0,0
756,N,M,0,0,0,0,0,0,1,0,0,0,263,0,1
757,N,N,0,0,0,1,0,0,0,0,0,0,223,0,0
758,N,M,0,0,0,1,0,0,0,0,0,0,444,0,1
759,N,N,0,0,0,1,0,0,0,0,0,0,282,0,0
760,Y,M,0,0,0,1,0,0,0,0,0,0,308,0,1
761,N,N,0,0,0,1,0,0,0,0,0,0,1807,0,0
762,N,L,0,0,0,0,0,0,1,0,0,0,206,0,0
763,N,K,0,0,0,1,0,0,0,0,0,0,813,0,0
764,N,L,0,0,0,0,0,0,1,0,0,0,27,0,0
765,N,K,0,0,0,1,0,0,0,0,0,0,1695,0,0
766,N,K,0,0,0,1,0,0,0,0,0,0,408,0,0
767,N,L,0,0,0,0,0,0,1,0,0,0,147,0,0
768,N,K,0,0,0,1,0,0,0,0,0,0,34,0,0
769,N,N,0,0,0,1,0,0,0,0,0,0,61,0,0
770,N,M,0,0,0,1,0,0,0,0,0,0,91,0,1
771,N,N,0,0,0,1,0,0,0,0,0,0,1745,0,0
772,N,M,0,0,0,1,0,0,0,0,0,0,103,0,1
773,N,M,0,0,0,1,0,0,0,0,0,0,314,0,1
774,N,M,0,0,0,1,0,0,0,0,0,0,391,0,1
775,Y,L,0,0,0,0,0,0,1,0,0,0,10,0,1
776,Y,K,0,0,0,0,0,0,1,0,0,0,287,1,1
777,N,K,0,0,0,1,0,0,0,0,0,0,269,1,1
778,N,K,0,0,0,0,0,0,1,0,0,0,345,1,1
779,N,L,0,0,0,1,0,0,0,0,0,0,670,1,1
780,N,P,0,0,0,1,0,0,0,0,0,0,260,1,1
781,Y,L,0,0,0,1,0,0,0,0,0,0,103,1,1
782,N,P,0,0,0,1,0,0,0,0,0,0,1824,1,1
783,N,L,0,0,0,1,0,0,0,0,0,0,342,1,1
784,N,M,0,0,0,1,0,0,0,0,0,0,552,1,1
785,N,M,0,0,0,1,0,0,0,0,0,0,617,1,1
786,N,L,0,0,0,1,0,0,0,0,0,0,271,1,1
787,N,L,0,0,0,1,0,0,0,0,0,0,1916,1,1
788,N,M,0,0,0,0,0,0,1,0,0,0,349,1,1
789,N,M,0,0,0,1,0,0,0,0,0,0,123,0,1
790,N,M,0,0,0,1,0,0,0,0,0,0,315,0,1
791,N,K,0,0,0,1,0,0,0,0,0,0,52,0,0
792,Y,M,0,0,0,1,0,0,0,0,0,0,229,0,1
793,N,M,0,0,0,0,0,0,1,0,0,0,56,1,1
794,Y,M,0,0,0,1,0,0,0,0,0,0,674,0,1
795,N,K,0,0,0,1,0,0,0,0,0,0,1126,0,0
796,N,L,0,0,0,0,0,0,1,0,0,0,22,0,0
797,N,M,0,0,0,1,0,0,0,0,0,0,807,0,1
798,N,L,0,0,0,0,0,0,1,0,0,0,1309,0,0
799,N,K,0,0,0,1,0,0,0,0,0,0,1772,0,0
800,N,N,0,0,0,1,0,0,0,0,0,0,498,0,0
801,N,M,0,0,0,1,0,0,0,0,0,0,635,0,1
802,N,K,0,0,0,1,0,0,0,0,0,0,482,0,0
803,N,L,0,0,0,1,0,0,0,0,0,0,1167,0,0
804,N,N,0,0,0,1,0,0,0,0,0,0,1722,0,0
805,N,N,0,0,0,1,0,0,0,0,0,0,1137,0,0
806,N,N,0,0,0,1,0,0,0,0,0,0,441,0,1
807,N,N,0,0,0,1,0,0,0,0,0,0,651,0,1
808,N,K,0,0,0,1,0,0,0,0,0,0,629,0,1
809,N,L,0,0,0,0,0,0,1,0,0,0,599,0,1
810,Y,L,0,0,0,1,0,0,0,0,0,0,841,1,1
811,Y,L,0,0,0,0,0,0,1,0,0,0,58,1,1
812,N,L,0,0,0,1,0,0,0,0,0,0,1368,1,1
813,N,M,0,0,0,0,0,0,1,0,0,0,362,1,1
814,N,M,0,0,0,1,0,0,0,0,0,0,115,1,1
815,N,M,0,0,0,1,0,0,0,0,0,0,1730,1,1
816,N,N,0,0,0,1,0,0,0,0,0,0,382,1,1
817,N,K,0,0,0,1,0,0,0,0,0,0,1816,1,1
818,N,P,0,0,0,1,0,0,0,0,0,0,1931,1,1
819,N,K,0,0,0,1,0,0,0,0,0,0,258,1,1
820,N,M,0,0,0,0,0,0,1,0,0,0,824,1,1
821,N,M,0,0,0,0,0,0,1,0,0,0,727,1,1
822,N,M,0,0,0,1,0,0,0,0,0,0,116,1,1
823,Y,M,0,0,0,0,0,0,0,0,0,1,152,0,1
824,N,M,0,0,0,1,0,0,0,0,0,0,558,0,1
825,Y,M,0,0,0,0,0,0,1,0,0,0,88,0,1
826,Y,N,0,0,0,0,0,0,1,0,0,0,641,0,0
827,N,L,0,0,0,1,0,0,0,0,0,0,520,0,0
828,Y,L,0,0,0,0,0,0,0,0,0,1,1489,0,0
829,Y,K,0,0,0,1,0,0,0,0,0,0,156,0,0
830,N,M,0,0,0,1,0,0,0,0,0,0,193,0,1
831,N,N,0,0,0,1,0,0,0,0,0,0,734,0,0
832,N,M,0,0,0,1,0,0,0,0,0,0,722,0,1
833,N,K,0,0,0,0,0,0,1,0,0,0,279,0,0
834,N,M,0,0,0,1,0,0,0,0,0,0,428,0,1
835,N,P,0,0,0,1,0,0,0,0,0,0,1620,0,0
836,N,N,0,0,0,1,0,0,0,0,0,0,262,0,0
837,N,L,0,0,0,0,0,0,1,0,0,0,195,0,0
838,N,M,0,0,0,1,0,0,0,0,0,0,313,0,1
839,N,M,0,0,0,1,0,0,0,0,0,0,1777,0,1
840,N,L,0,0,0,1,0,0,0,0,0,0,110,0,0
841,N,L,0,0,0,1,0,0,0,0,0,0,536,0,0
842,N,N,0,0,0,1,0,0,0,0,0,0,829,0,0
843,N,N,0,0,0,1,0,0,0,0,0,0,1756,0,0
844,N,N,0,0,0,1,0,0,0,0,0,0,368,0,0
845,N,L,0,0,1,0,0,0,0,0,0,0,337,0,0
846,N,M,0,0,0,1,0,0,0,0,0,0,21,0,1
847,N,M,0,0,0,1,0,0,0,0,0,0,1791,0,1
848,N,L,0,0,0,0,0,0,1,0,0,0,17,0,0
849,N,M,0,0,0,0,0,0,1,0,0,0,812,0,1
850,N,M,0,0,0,0,0,0,1,0,0,0,245,0,1
851,N,N,0,0,0,0,0,0,1,0,0,0,621,0,0
852,N,M,0,0,0,1,0,0,0,0,0,0,132,0,1
853,N,K,0,0,0,1,0,0,0,0,0,0,98,0,0
854,N,L,0,0,0,0,0,0,1,0,0,0,553,0,0
